Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Domicilios_Particulares_Permanentes;Moradores_Domicilios_Particulares;Media_Moradores_por_Domicilio;Variancia_Moradores;Renda_Media_Mensal_Pessoas_10_Anos_ou_Mais;Variancia_Renda_Pessoas;Renda_Media_Mensal_Domicilios;Variancia_Renda_Domicilios;Renda_Media_Mensal_Pessoas_Com_Rendimento;Variancia_Renda_Pessoas_Com_Rendimento;Renda_Media_Mensal_Domicilios_Com_Rendimento;Variancia_Renda_Domicilios_Com_Rendimento
350950205000815;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;246.0;509.0;2.07;1.0;4491.73;15083283.63;5092.0;14037590.05;3314.11;12947850.94;4355.69;12479053.96
350950205000816;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;206.0;552.0;2.68;1.17;5881.36;48846288.88;6806.52;50240707.57;3569.8;30867137.8;5388.38;36811406.28
350950205000817;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;334.0;806.0;2.41;1.02;4173.86;31606658.91;5032.74;33795935.98;2807.73;19477431.79;4061.77;23090339.08
350950205000818;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;152.0;390.0;2.57;1.0;3512.73;8365358.22;3925.99;7722324.75;2545.28;7327492.2;3481.48;6761152.33
350950205000819;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;185.0;479.0;2.59;1.32;3987.78;16241222.78;4582.24;15936461.22;2644.5;11184843.88;3653.14;11768023.54
350950205000820;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;356.0;903.0;2.54;2.16;3080.4;11674806.27;3679.94;11741032.6;2075.31;8169245.93;2932.42;9031290.8
350950205000821;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;302.0;939.0;3.11;1.89;1437.93;2773952.6;1670.21;2834326.31;863.74;1525728.48;1343.94;1728982.56
350950205000822;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;188.0;576.0;3.06;1.95;1949.78;3746989.75;2106.66;3717813.14;1145.38;2630333.26;1725.99;2962489.62
350950205000823;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;179.0;534.0;2.98;1.65;1048.11;3261596.31;1454.36;3940216.67;894.84;2012391.82;1374.72;2433217.73
350950205000824;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;197.0;747.0;3.79;3.78;1036.71;1912667.15;1160.4;1997827.6;671.56;872716.39;970.53;971302.28
350950205000825;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;171.0;581.0;3.4;2.48;2032.68;2352995.55;2158.93;2225781.91;1127.25;1610314.83;1588.13;1536565.79
350950205000826;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;403.0;1356.0;3.36;2.11;3962.07;17697936.0;4280.73;17757402.89;2020.21;10217249.62;3016.27;12253029.85
350950205000827;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;292.0;839.0;2.87;1.36;1711.9;7765682.36;2082.82;8679511.64;1127.8;5906409.1;1722.63;8001351.65
350950205000828;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;262.0;761.0;2.9;2.26;1205.89;681815.98;1391.82;527479.18;854.8;906963.48;1314.0;790523.27
350950205000829;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;304.0;981.0;3.23;1.75;1316.07;1459513.4;1717.1;1214593.55;810.13;1193287.38;1458.91;1202416.22
350950205000830;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;309.0;876.0;2.83;1.38;1221.5;1085266.23;1462.96;946009.78;885.34;885369.5;1309.52;753828.5
350950205000831;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;182.0;629.0;3.46;1.48;1497.91;1108472.96;1672.52;944649.81;965.93;1046482.33;1388.98;916878.56
350950205000832;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;169.0;472.0;2.79;1.32;1799.86;3452732.44;1925.17;3451869.73;1145.38;2847857.8;1599.0;3251721.54
350950205000833;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;160.0;444.0;2.78;1.43;1809.47;2715282.26;1892.25;2682645.05;1155.32;1750008.57;1479.13;1761575.81
350950205000834;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;191.0;541.0;2.83;1.29;1550.18;1475012.73;1701.64;1360745.42;1037.21;1103076.61;1409.86;973617.62
350950205000835;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;190.0;544.0;2.86;1.35;1719.02;1241089.02;1755.99;1202656.72;1107.32;1056427.95;1423.69;907423.45
350950205000836;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;170.0;453.0;2.66;1.15;1514.94;1496902.07;1866.23;1186168.18;1086.31;1438130.76;1653.45;1250455.76
350950205000837;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;209.0;701.0;3.35;1.64;1700.2;1612252.67;1831.66;1495521.81;1016.42;1257450.48;1483.88;1141834.85
350950205000838;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;228.0;785.0;3.44;2.12;1166.63;1917398.39;1652.12;1913201.72;901.5;1178354.22;1422.36;1118186.32
350950205000839;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;147.0;505.0;3.44;1.51;1460.82;2227035.22;1544.9;2225308.29;854.81;1217631.45;1231.85;1290493.18
350950205000840;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;153.0;550.0;3.59;2.37;673.1;784946.38;1240.78;742066.76;583.05;508912.15;1058.29;420443.41
350950205000841;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;297.0;950.0;3.2;2.22;1141.32;845530.75;1283.98;767747.78;745.72;669760.43;1136.91;576182.95
350950205000842;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;232.0;740.0;3.19;2.09;1060.06;831377.08;1211.5;766359.16;687.13;625481.31;1057.62;570763.12
350950205000843;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;159.0;573.0;3.6;3.29;573.47;143695.29;712.35;79055.73;379.02;175241.24;723.29;85032.17
350950205000844;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;239.0;745.0;3.12;1.94;1221.17;1624410.39;1376.7;1617145.44;794.93;1012531.93;1189.79;1045752.75
350950205000845;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;396.0;1176.0;2.97;2.44;2933.2;13503232.25;3347.39;14025048.82;1833.9;8977909.15;2674.87;10848098.05
350950205000846;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;241.0;755.0;3.13;2.67;1513.76;1758659.81;1635.95;1700461.23;934.82;1172978.34;1273.74;1166535.73
350950205000847;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;211.0;672.0;3.18;2.6;1604.44;4484495.99;1667.67;4556132.99;998.31;2140273.23;1291.41;2390693.1
350950205000848;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;220.0;720.0;3.27;2.54;1038.56;659215.4;1159.82;595222.75;727.7;541841.49;1026.87;457205.66
350950205000849;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;102.0;384.0;3.76;2.44;767.2;213001.66;859.93;158400.55;492.1;194070.94;732.42;112449.51
350950205000850;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;114.0;451.0;3.96;3.49;641.35;129930.0;709.84;94845.45;453.13;166492.13;663.9;103764.33
350950205000851;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;76.0;288.0;3.79;2.14;841.0;278353.73;900.23;244158.32;594.9;256497.62;810.36;174354.36
350950205000852;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;61.0;222.0;3.64;3.57;831.0;253944.07;889.32;219295.68;584.94;330750.43;794.41;282461.56
350950205000853;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);2;186.0;669.0;3.6;2.36;1383.73;1419361.33;1462.35;1384838.98;777.71;907607.62;1140.9;917123.25
350950205000854;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;73.0;289.0;3.96;2.01;879.01;197772.93;943.65;150630.71;489.3;249623.94;821.08;145755.94
350950205000855;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;358.0;1326.0;3.7;3.04;747.64;270817.5;926.14;169808.47;439.34;287805.03;857.38;203088.76
350950205000856;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;205.0;693.0;3.38;2.78;733.67;309834.13;874.43;245820.39;544.31;290725.2;825.52;208571.6
350950205000857;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;222.0;716.0;3.23;2.16;725.63;547944.76;988.28;486328.7;603.03;407033.94;921.04;328590.2
350950205000858;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;60.0;185.0;3.08;1.98;1325.33;1519703.28;1472.59;1470800.7;803.59;884448.46;1137.29;872107.11
350950205000859;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;210.0;694.0;3.3;2.38;1247.85;1140149.07;1386.5;1074246.11;772.1;791369.39;1174.93;730801.35
350950205000860;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;253.0;820.0;3.24;1.92;1421.27;1869023.89;1825.29;1661821.01;991.73;2094182.93;1514.01;2406961.59
350950205000861;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;186.0;598.0;3.22;2.12;1164.19;969385.83;1273.76;920768.29;730.34;648040.43;1070.49;585560.88
350950205000862;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;268.0;787.0;2.94;1.37;1589.57;2064298.49;1670.61;2034037.6;995.03;1436627.96;1429.22;1442974.9
350950205000863;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;229.0;750.0;3.28;1.97;1239.65;1430305.14;1559.78;1299619.84;948.19;1154903.63;1365.63;1093152.58
350950205000864;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;431.0;1696.0;3.94;3.14;993.22;914392.04;1135.49;883744.85;588.46;554053.88;952.14;550187.2
350950205000865;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;338.0;1204.0;3.56;2.29;1162.0;884078.7;1223.54;855514.41;678.38;585329.69;996.61;542698.51
350950205000866;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);2;134.0;432.0;3.22;2.76;767.23;419065.97;988.55;320217.69;600.86;425443.03;897.65;368945.3
350950205000867;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;226.0;873.0;3.86;3.68;439.64;295977.49;842.02;227481.08;343.93;240878.94;805.82;192013.02
350950205000868;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;209.0;767.0;3.67;2.9;701.48;268042.14;837.77;205583.65;389.31;225374.1;741.61;167877.21
350950205000869;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;139.0;500.0;3.6;2.21;801.95;302625.25;928.93;232001.8;464.99;269540.47;838.2;172631.83
350950205000870;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;175.0;648.0;3.7;3.73;783.39;314092.53;939.0;229789.59;496.48;275077.34;849.53;170430.03
350950205000871;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;230.0;798.0;3.47;2.15;1200.66;1091332.33;1430.84;970577.33;894.73;980778.39;1301.93;896822.43
350950205000872;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;190.0;668.0;3.52;2.27;1552.44;1781703.85;1714.91;1689010.17;943.96;1218915.08;1413.51;1161376.45
350950205000873;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;442.0;1425.0;3.22;1.75;2398.98;4107566.08;2783.07;3695178.7;1418.0;3625188.45;2260.74;3874807.09
350950205000874;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;234.0;776.0;3.32;1.63;615.35;378636.3;928.97;279627.54;654.71;519676.25;951.37;472813.95
350950205000875;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;8.0;20.0;2.5;2.0;1251.25;3146441.07;2002.0;3627520.0;810.5;1621678.68;1621.0;1963743.33
350950205000876;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;334.0;1082.0;3.24;2.44;684.35;454859.22;896.36;405542.43;597.77;413110.45;891.25;354267.63
350950205000877;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;77.0;280.0;3.64;2.31;708.08;235586.89;879.39;140401.39;496.39;301920.53;844.23;219224.53
350950205000878;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;159.0;582.0;3.66;2.9;710.13;561891.28;889.06;544250.42;493.56;354902.55;804.08;328418.42
350950205000879;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;169.0;549.0;3.25;1.95;1079.55;838150.07;1147.45;812797.15;716.7;581108.8;988.05;532874.87
350950205000880;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;138.0;467.0;3.38;2.22;432.85;188308.07;765.81;76746.94;404.04;189790.8;773.91;76725.42
350950205000881;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;299.0;981.0;3.28;2.2;909.22;337976.42;984.99;291340.56;570.56;324934.96;899.98;215866.04
350950205000882;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;249.0;894.0;3.59;2.83;501.55;178996.29;660.77;130353.43;454.3;196751.17;680.56;140647.88
350950205000883;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;290.0;887.0;3.06;2.09;806.17;683980.05;1003.39;653288.79;712.58;828937.74;975.57;878394.03
350950205000884;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;244.0;749.0;3.07;2.89;1056.51;457900.98;1101.66;427599.74;693.61;500160.21;981.86;424834.03
350950205000885;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;55.0;220.0;4.0;2.56;407.64;131610.98;659.41;44308.73;365.35;156435.05;695.9;67085.95
350950205000886;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;325.0;1052.0;3.24;2.74;705.06;548862.93;942.99;509555.69;589.56;398440.58;870.86;343489.57
350950205000887;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;311.0;1054.0;3.39;2.37;700.54;442819.81;935.06;371466.5;615.6;355258.92;902.41;261802.07
350950205000888;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;146.0;524.0;3.59;2.51;582.62;155532.71;739.68;80637.5;452.31;179465.74;741.2;79600.52
350950205000889;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;154.0;527.0;3.42;2.27;588.05;251485.55;823.27;157575.19;490.5;246477.68;837.63;129697.91
350950205000890;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;133.0;432.0;3.25;2.25;3552.82;13767586.12;3810.69;13784335.5;1915.26;7874647.72;2899.6;9072367.76
350950205000891;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;161.0;535.0;3.32;2.32;375.34;376747.54;1119.07;289355.73;393.55;448691.6;1088.6;484705.08
350950205000892;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;276.0;778.0;2.82;1.63;1134.63;460663.22;1223.27;387934.5;787.57;567084.34;1113.64;438473.53
350950205000893;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;196.0;656.0;3.35;2.36;831.72;793336.94;1198.66;702839.43;647.73;565821.59;1079.55;476609.34
350950205000894;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;185.0;672.0;3.63;3.02;1147.46;818461.98;1294.4;732553.64;630.58;560355.05;1050.96;491924.62
350950205000895;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;273.0;797.0;2.92;1.54;950.26;569165.72;1173.86;440038.77;616.83;450892.24;1015.79;336994.82
350950205000896;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;244.0;808.0;3.31;2.12;1199.52;1473762.35;1300.82;1466416.77;706.5;837920.06;1082.3;876976.88
350950205000897;3;Região Sudeste;35;São Paulo;3507;Campinas;35032;Campinas;22;RM Campinas;3509502;CAMPINAS;350950205;CAMPINAS;35095020500;CAMPINAS;3509502000;CAMPINAS (todos os setores);1;218.0;782.0;3.59;3.3;694.33;192845.58;809.44;131316.28;403.52;196531.59;737.9;112412.4
